"","county","name","surv_year","collection_date","week","month","trap_nights","trap","trap_problem_bit","num_trap","sex","collection_type","latitude","longitude","collection_latitude","collection_longitude","closest_latitude","closest_longitude","Station_Distance","MaxTemp1DayPrior","MaxTemp2DayPrior","MaxTemp3DayPrior","MaxTemp1WeekPrior","MaxTemp2WeekPrior","MaxTemp3WeekPrior","MaxTemp1MonthPrior","MaxTemp2MonthPrior","MaxTemp3MonthPrior","MaxTemp1QuarterPrior","MaxTemp2QuarterPrior","MaxTemp3QuarterPrior","MinTemp1DayPrior","MinTemp2DayPrior","MinTemp3DayPrior","MinTemp1WeekPrior","MinTemp2WeekPrior","MinTemp3WeekPrior","MinTemp1MonthPrior","MinTemp2MonthPrior","MinTemp3MonthPrior","MinTemp1QuarterPrior","MinTemp2QuarterPrior","MinTemp3QuarterPrior","Precip1DayPrior_log","Precip2DayPrior_log","Precip3DayPrior_log","Precip1WeekPrior_log","Precip2WeekPrior_log","Precip3WeekPrior_log","Precip1MonthPrior_log","Precip2MonthPrior_log","Precip3MonthPrior_log","Precip1QuarterPrior_log","Precip2QuarterPrior","Precip3QuarterPrior","DiurnalTemp1DayPrior","DiurnalTemp2DayPrior","DiurnalTemp3DayPrior","DiurnalTemp1WeekPrior","DiurnalTemp2WeekPrior","DiurnalTemp3WeekPrior","DiurnalTemp1MonthPrior","DiurnalTemp2MonthPrior","DiurnalTemp3MonthPrior","DiurnalTemp1QuarterPrior","DiurnalTemp2QuarterPrior","DiurnalTemp3QuarterPrior","MeanTemp1DayPrior","MeanTemp2DayPrior","MeanTemp3DayPrior","MeanTemp1WeekPrior","MeanTemp2WeekPrior","MeanTemp3WeekPrior","MeanTemp1MonthPrior","MeanTemp2MonthPrior","MeanTemp3MonthPrior","MeanTemp1QuarterPrior","MeanTemp2QuarterPrior","MeanTemp3QuarterPrior","propforest100_log","propdeciduous100_log","propevergreen100_log","propmixedforest100_log","propwetlands100_log","proplowdeveloped100","propdeveloped100","propshrub100_log","propherby100_log","propforest1000_log","propwetlands1000_log","propdeciduous1000_log","propevergreen1000_log","propmixedforest1000_log","proplowdeveloped1000","propdeveloped1000","propshrub1000_log","propherby1000_log","AedesAegypti","AedesAlbopictus","AedesSierrensis","AedesVexans","AnophelesFreeborni","CulexQuinquefasciatus","CulexTarsalis","CulisetaIncidens","CulisetaInornata"
"377516","Riverside","Coachella Valley MVCD",2021,"2021-03-23",12,3,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",33.52548,244.0434,33.52548,-115.9566,33.75,244.25,0.3051365,22.52542,21.1525,24.38075,22.08734,17.19666,22.031,20.37978,18.15188,18.69818,19.07661,26.24013,40.50582,7.076103,9.923087,12.3632,6.577788,5.942059,4.542909,4.800376,4.857462,4.142322,4.600053,9.709735,24.20947,0,0,0,0,0.721363820368396,0.0289379007842591,0.735534988554196,2.28483580215894,0.814828386247094,2.4989295346099,0.2104766,1.165286,15.44932,11.22941,12.01756,15.50956,11.2546,17.48809,15.5794,13.29442,14.55585,14.47656,16.5304,16.29634,14.80076,15.53779,18.37198,14.33257,11.56936,13.28695,12.59008,11.50467,11.42025,11.83833,17.97493,32.35765,0,0,0,0,0,0,0,0.470003629245736,0.205852054204149,0,0.102577276410824,0,0,0,0.00830945558739255,0.00830945558739255,0.173206598028271,0.0777036285568752,0,0,0,0,0,0,1,0,1
"250209","Yolo","Sacramento-Yolo MVCD",2018,"2018-07-06",27,7,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",38.66023,238.2622,38.66023,-121.7378,38.75,238.25,0.09059522,32.49832,25.92142,29.63959,32.68916,33.52815,30.39761,31.88612,27.61548,22.79136,27.43099,16.99544,18.90735,12.35332,13.60744,13.63066,14.22735,14.35279,12.51927,13.39138,11.73669,7.974293,11.03412,4.610361,5.329692,0,0,0,0,0,0,0,1.83641028445036,3.67714031930452,3.80236794807943,250.7809,79.07199,20.145,12.31399,16.00893,18.46181,19.17535,17.87833,18.49474,15.87879,14.81707,16.39687,12.38508,13.57766,22.42582,19.76443,21.63512,23.45825,23.94047,21.45844,22.63875,19.67609,15.38283,19.23256,10.8029,12.11852,0,0,0,0,0,0.416666666666667,0.305555555555556,0,0,0,0.00256959456163071,0,0,0,0.154659805603202,0.517438536306461,0,0.00228440990263247,0,0,0,0,0,0,1,0,0
"149200","SanBernardino","West Valley MVCD",2015,"2015-11-19",47,11,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",34.08222,242.3361,34.08222,-117.6639,34.25,242.25,0.1885824,20.07772,17.72444,11.77414,18.00584,17.5164,22.13501,21.11571,28.73379,31.69096,27.18015,29.50337,19.57767,4.419877,0.357078,3.450488,3.037008,3.569056,8.999393,6.837641,15.79334,17.81991,13.48363,16.33308,7.693468,0,0.0794779082043403,1.13795414832901,1.16411909087023,0,2.09347856014321,2.38926220579029,3.10013778333884,3.63360086053952,4.23345861360179,46.53882,80.2317,15.65785,17.36736,8.323649,14.96883,13.94735,13.13562,14.27807,12.94045,13.87105,13.69652,13.17028,11.8842,12.2488,9.04076,7.612313,10.52142,10.54273,15.5672,13.97668,22.26356,24.75544,20.33189,22.91822,13.63557,0,0,0,0,0,0.314285714285714,0.685714285714286,0,0,0,0,0,0,0,0.379191745485813,0.61908856405847,0.0017182134811365,0,0,0,0,0,0,1,0,0,0
"270492","Tulare","Delta VCD",2018,"2018-10-02",40,10,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.34917,240.7121,36.34917,-119.2879,36.25,240.75,0.1061654,32.02367,28.09978,27.10398,33.07445,33.60973,31.21932,33.91503,36.47181,39.31286,36.56657,30.03403,18.73167,14.40182,15.47531,13.60868,14.91478,13.94327,13.50141,15.29668,17.57159,21.19839,18.02222,13.30197,5.686105,0,0,0,0,0,0,0.0682730671566272,0.0495388933255982,0.5335113849521,0.602320808448907,19.57121,149.0818,17.62185,12.62447,13.49529,18.15967,19.66646,17.71791,18.61835,18.90022,18.11447,18.54435,16.73206,13.04556,23.21274,21.78754,20.35633,23.99462,23.7765,22.36036,24.60586,27.0217,30.25563,27.29439,21.668,12.20889,0,0,0,0,0,0.628571428571429,0.371428571428571,0,0,0,0.00657614950324884,0,0,0,0.353413654618474,0.51118760757315,0,0.0511641982753157,0,0,0,0,0,1,0,0,0
"49039","Orange","Orange County Mosquito and Vector Control District",2012,"2012-04-25",17,4,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.945,242.0335,33.945,-117.9665,33.75,242.25,0.291389,22.75246,16.90829,20.37423,22.75813,19.86671,23.46971,21.3484,19.4743,21.05401,20.62557,20.33528,27.19843,11.55288,12.91478,13.51323,12.46584,8.765123,8.031083,9.485124,7.902259,7.188968,8.192117,6.623277,15.45162,0.30007014741267,0.187306859496517,0,0.442086805719017,3.30991800059596,0,4.04387548947406,3.80343060618958,2.49518778400551,4.71872920190982,79.50729,32.92484,11.19958,3.993511,6.860995,10.29229,11.10159,15.43863,11.86328,11.57204,13.86504,12.43345,13.712,11.74681,17.15267,14.91154,16.94373,17.61199,14.31592,15.7504,15.41676,13.68828,14.12149,14.40884,13.47928,21.32502,0,0,0,0,0,0.5,0.305555555555556,0,0.177681177237452,0.0020025754081952,0.000572573734509048,0,0,0.0020025754081952,0.483390607101947,0.506872852233677,0,0.00684934184557477,0,0,0,0,0,1,0,1,0
"204402","Tulare","Delta VCD",2017,"2017-06-21",25,6,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.52289,240.7222,36.52289,-119.2778,36.75,240.75,0.2288051,41.75916,40.96614,39.98485,37.31546,27.2061,31.89071,31.66505,25.68228,20.40434,25.91722,14.92534,20.87515,23.04951,23.83496,21.56334,18.96658,11.68882,14.01267,14.50537,10.21675,6.883693,10.53527,3.656779,6.563224,0,0,0,0,0.903673872993021,0.655638389231957,1.22231200839933,1.81693537964536,4.66859089510653,4.73703581700177,656.7956,201.5952,18.70965,17.13118,18.42151,18.34888,15.51728,17.87804,17.15968,15.46553,13.52064,15.38195,11.26856,14.31193,32.40433,32.40055,30.77409,28.14102,19.44746,22.95169,23.08521,17.94952,13.64401,18.22625,9.291059,13.71919,0,0,0,0,0,0.305555555555556,0.111111111111111,0,0.0800427076735364,0,0,0,0,0,0.11368843069874,0.168671248568156,0,0.00257400399517284,0,0,0,0,0,1,0,0,0
"10587","LosAngeles","Greater LA County VCD",2010,"2010-06-29",26,6,1,"Gravid trap",FALSE,1,"Females - Gravid","abundance",34.26889,241.6581,34.26889,-118.3419,34.25,241.75,0.09386423,28.45712,28.56363,25.5967,27.19061,24.69179,24.40707,25.7558,20.91822,17.70559,21.45987,17.17801,19.70039,17.34131,16.0108,14.53852,15.22478,13.62257,14.03337,14.37064,9.690196,6.473687,10.17818,6.359529,8.155479,0,0,0,0.0542670718251391,0,0,0.0542670718251391,1.00412064044206,3.60502572287312,3.65242058355984,261.2737,118.8827,11.1158,12.55283,11.05819,11.96583,11.06922,10.3737,11.38515,11.22803,11.2319,11.28169,10.81848,11.54492,22.89922,22.28721,20.06761,21.20769,19.15718,19.22022,20.06322,15.30421,12.08964,15.81902,11.76877,13.92794,0,0,0,0,0.628608659422374,0,0,0.0307716586667537,0,0.00657803029744939,0.215712855564475,0,0.00429492428288087,0.00229292161220762,0.373314203730273,0.134576757532281,0.107109344245343,0.102717139793836,0,0,0,0,0,1,0,1,0
"140128","Riverside","Northwest Mosquito and Vector Control",2015,"2015-09-01",35,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.8989,242.4042,33.8989,-117.5958,33.75,242.25,0.2143568,27.79112,30.32308,34.09466,32.22255,28.45002,32.91234,30.38531,27.8047,27.46564,28.55188,23.94158,21.31867,19.08081,20.56266,20.58428,20.50849,19.01564,18.68523,19.08533,18.44821,16.838,18.12385,12.37629,9.407647,0,0,0,0,0,0,0.0668494520037651,3.13033615335848,0.112748517041938,3.13854000757557,29.98018,105.2224,8.710308,9.76042,13.51038,11.71406,9.434377,14.22711,11.29998,9.356497,10.62764,10.42804,11.5653,11.91103,23.43597,25.44287,27.33947,26.36552,23.73283,25.79878,24.73532,23.12646,22.15182,23.33786,18.15894,15.36316,0,0,0,0,0.414433778090925,0,0,0.396415272588247,0,0,0.252549993709205,0,0,0,0.327246790299572,0.263338088445078,0.103447131383533,0.0119116553049313,0,0,0,0,0,1,1,0,0
"359563","SanBernardino","West Valley MVCD",2020,"2020-08-24",34,8,1,"BG Sentinel",FALSE,1,"Females - Mixed","abundance",34.00564,242.2494,34.00564,-117.7506,34.25,242.25,0.2443607,32.98635,33.8397,36.20343,36.28563,35.5845,28.96939,33.45293,30.1809,27.19058,30.2748,18.64169,14.12451,22.46264,24.52861,22.71544,23.28843,20.40697,17.42921,19.54907,16.34148,14.25351,16.71469,8.329858,3.125762,0,0,0,1.50220520086627,0,0,1.50220520086627,0.0564972358655122,0.201554986180023,1.56297713313994,251.5927,204.5991,10.52371,9.31109,13.48798,12.9972,15.17753,11.54018,13.90386,13.83941,12.93708,13.56012,10.31184,10.99875,27.72449,29.18415,29.45943,29.78703,27.99574,23.1993,26.501,23.26119,20.72205,23.49474,13.48578,8.625134,0,0,0,0,0,0.8333333,0.1666667,0,0,0,0,0,0,0,0.5163137,0.2990841,0.166745798686389,0.00314330862518795,1,0,0,0,0,1,0,0,0
"364617","Fresno","Fresno MVCD",2020,"2020-09-15",37,9,1,"BG Sentinel",FALSE,1,"Females - Mixed","abundance",36.6849,240.2643,36.6849,-119.7357,36.75,240.25,0.06666179,34.37371,32.44197,29.66456,31.72114,37.65238,37.54729,36.66385,37.71795,37.16859,37.18346,26.5287,16.77647,17.19091,16.25934,15.55491,18.13427,21.27291,20.48091,21.2342,20.30609,19.52629,20.35553,12.82282,5.3881,0,0,0,0,0,0,0,0,0,0,76.07783,64.9297,17.1828,16.18263,14.10965,13.58686,16.37947,17.06638,15.42965,17.41186,17.6423,16.82794,13.70588,11.38837,25.78231,24.35066,22.60973,24.92771,29.46265,29.0141,28.94902,29.01202,28.34744,28.7695,19.67576,11.08228,0,0,0,0,0,0.257142857142857,0.742857142857143,0,0,0,0,0,0,0,0.19954128440367,0.795298165137615,0,0.00143245977796174,1,0,0,0,0,1,0,0,0
"136728","Fresno","Fresno Westside MAD",2015,"2015-08-06",32,8,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",36.98642,239.4182,36.98642,-120.5818,36.75,239.25,0.2901736,27.88815,24.76095,29.50025,29.9225,31.06299,31.34431,30.16079,31.55752,24.0273,28.58187,22.03274,16.3457,14.92024,15.39729,16.77107,17.70153,15.72196,18.08603,16.65979,16.10721,10.82374,14.53025,7.100761,5.833187,0,0,0,0,0,0.649110754452253,0.728598297705357,1.37213534365695,1.8362905764771,2.33109110824008,32.2242,95.30144,12.9679,9.363656,12.72918,12.22097,15.34103,13.25828,13.501,15.45031,13.20356,14.05162,14.93197,10.51252,21.4042,20.07912,23.13566,23.81201,23.39247,24.71517,23.41029,23.83237,17.42552,21.55606,14.56675,11.08945,0,0,0,0,0,0.228571428571429,0,0,0,0,0,0,0,0,0.0825214899713467,0.00372492836676218,0,0,0,0,0,0,0,1,1,0,0
"385048","Tulare","Delta VCD",2021,"2021-05-21",21,5,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.34872,240.5896,36.34872,-119.4104,36.25,240.75,0.1883449,22.39676,28.82769,30.27785,28.42444,32.19825,31.78738,28.94762,25.61681,18.37709,24.31384,16.11697,28.97343,8.779399,12.53938,12.56726,12.10661,12.68537,13.37538,11.68846,7.866937,4.638479,8.064627,2.994914,12.67912,0,0,0,0,0,0,1.61508334693881,0,3.44895272487474,3.56941240755681,83.80882,8.549629,13.61736,16.28832,17.71059,16.31783,19.51289,18.412,17.25916,17.74987,13.73861,16.24921,13.12206,16.29431,15.58808,20.68353,21.42256,20.26553,22.44181,22.58138,20.31804,16.74187,11.50778,16.18923,9.555943,20.82628,0,0,0,0,0,0.514285714285714,0.2,0,0,0,0,0,0,0,0.345074455899198,0.365406643757159,0,0.0161912356870036,0,0,0,0,0,1,0,0,0
"194279","Kern","Kern MVCD",2017,"2017-04-27",17,4,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",35.5775,240.6525,35.5775,-119.3475,35.75,240.75,0.1981477,25.61998,22.90066,23.78384,25.25911,23.6566,23.07435,24.34261,21.21786,17.34124,20.96724,16.39928,32.39246,8.438933,9.610355,8.230186,9.138699,9.516513,8.028205,8.437645,6.721618,6.178963,7.112742,5.282031,14.9953,0,0,0,0,1.96033250226893,2.27778499712755,2.76556347789678,2.55102127197552,4.1998249706925,4.53670760244506,196.7004,7.414794,17.18105,13.29031,15.55366,16.12042,14.14009,15.04615,15.90497,14.49624,11.16228,13.8545,11.11725,17.39716,17.02946,16.25551,16.00701,17.19891,16.58656,15.55128,16.39013,13.96974,11.7601,14.03999,10.84066,23.69388,0,0,0,0,0,0.21875,0.125,0,0,0,0,0,0,0,0.1699196326062,0.246268656716418,0,0.000286985222230866,0,0,0,0,0,1,1,0,0
"193735","SanBenito","San Benito County Vector Control Program",2017,"2017-04-25",17,4,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",36.84559,238.6308,36.84559,-121.3692,36.75,238.75,0.1527628,16.60247,18.12481,21.05237,19.37725,18.16219,18.73514,18.86909,17.32246,15.77763,17.32306,15.26505,23.66742,9.450633,9.592357,8.203364,9.190969,8.108298,6.660918,7.757373,5.536338,6.278311,6.524007,5.478041,11.77173,0,0,0,1.84948735052026,2.36565979326844,2.59676625056618,3.50184179396627,3.65365556301548,4.84269542330097,5.28118494108774,298.4172,13.76315,7.151837,8.532451,12.84901,10.18628,10.05389,12.07422,11.11172,11.78613,9.499318,10.79906,9.787008,11.89569,13.02655,13.85858,14.62787,14.28411,13.13525,12.69803,13.31323,11.4294,11.02797,11.92354,10.37154,17.71958,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.317856119231872,0.355116079105761,0.00143204950722767,0.252460231900964,0,0,0,0,0,0,0,1,0
"18047","Riverside","Coachella Valley MVCD",2010,"2010-09-02",35,9,1,"Gravid trap",FALSE,1,"Females - Gravid","abundance",33.72526,243.7132,33.72526,-116.2868,33.75,243.75,0.04434307,37.80933,34.31929,31.59923,35.87204,40.70944,39.24705,38.53867,39.35556,36.47343,38.12255,25.64311,17.67905,17.66555,17.20101,16.19788,19.20186,24.33449,22.73301,21.24288,22.77711,18.82699,20.94899,9.856051,4.645244,0,0,0,1.65286687386126,0,0,1.65286687386126,0.566334537929045,0,1.78904361797372,10.1747,144.0128,20.14378,17.11828,15.40135,16.67018,16.37495,16.51403,17.29578,16.57845,17.64644,17.17356,15.78706,13.03381,27.73744,25.76015,23.89855,27.53695,32.52197,30.99003,29.89078,31.06633,27.65021,29.53577,17.74958,11.16215,0,0,0,0,0,0.444444444444444,0.527777777777778,0.0273989741881146,0,0,0,0,0,0,0.216781214203895,0.757445589919817,0.0254466656611644,0,0,0,0,0,0,1,0,0,0
"269744","Riverside","Coachella Valley MVCD",2018,"2018-09-27",39,9,1,"Gravid trap",FALSE,1,"Females - Unfed","abundance",33.82989,243.535,33.82989,-116.465,33.75,243.75,0.2293443,37.81699,31.95907,32.27092,34.86057,35.90159,38.11828,36.13204,39.05061,40.12518,38.43594,31.3951,21.29667,17.25141,17.06453,17.63423,18.78668,17.55057,18.39802,18.4353,23.58015,23.77504,21.93016,14.18864,4.717933,0,0,0,0,0,0,0,0.699832285369869,1.70769773775375,1.87635533399336,0.646865,26.49856,20.56558,14.89454,14.63669,16.07389,18.35102,19.72027,17.69674,15.47047,16.35014,16.50578,17.20646,16.57874,27.5342,24.5118,24.95258,26.82362,26.72608,28.25815,27.28367,31.31538,31.95011,30.18305,22.79187,13.0073,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0.1834862,0.7342317,0.0243569074672239,0,1,0,0,0,0,0,0,0,0
"139228","Tulare","Delta VCD",2015,"2015-08-25",34,8,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.30553,240.7127,36.30553,-119.2873,36.25,240.75,0.06689448,36.91493,36.32299,35.80223,35.68278,36.19735,32.89696,35.6211,35.42367,35.15722,35.40067,25.26557,16.66097,17.05681,16.84682,16.05182,16.93629,17.19571,17.27351,17.64777,19.26075,15.81585,17.57479,9.246683,5.483198,0,0,0,0,0,0,0,2.13239256128138,0.025694110923457,2.1354733975805,40.70044,101.5382,19.85812,19.47618,19.75042,18.74649,19.00164,15.62345,17.97333,16.16292,19.34138,17.82588,16.01889,11.17777,26.98587,26.58491,25.92702,26.30953,26.69653,25.08523,26.63444,27.34221,25.48653,26.48773,17.25613,11.07208,0,0,0,0,0,0.6,0.257142857142857,0,0,0,0,0,0,0,0.284322155345371,0.570650616222413,0,0.020145382659302,0,0,0,0,0,1,0,0,0
"7221","SanJoaquin","San Joaquin County MVCD",2010,"2010-05-25",21,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",37.84186,238.5331,37.84186,-121.4669,37.75,238.75,0.2355501,20.59439,22.51775,18.85258,21.69563,25.10549,22.43685,23.29898,18.82111,17.79713,19.97241,13.49528,25.82513,9.091673,6.973986,5.669348,9.174196,8.696136,8.998862,8.711887,6.382198,5.805956,6.96668,4.773836,10.42179,0,0,0,0.320063707138619,1.59221158761888,0.614407282195029,2.28511304179438,4.19914532124541,4.32649529349184,5.01153355720379,183.0107,63.18873,11.50271,15.54377,13.18323,12.52143,16.40935,13.43799,14.58709,12.43892,11.99117,13.00573,8.721448,15.40333,14.84303,14.74587,12.26096,15.43491,16.90081,15.71786,16.00543,12.60166,11.80154,13.46954,9.13456,18.12346,0,0,0,0,0,0.257142857142857,0.142857142857143,0,0,0,0,0,0,0,0.022025171624714,0.00371853546910755,0,0,0,0,0,0,0,0,0,0,1
"198191","Tulare","Delta VCD",2017,"2017-05-19",20,5,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.30562,240.695,36.30562,-119.305,36.25,240.75,0.07819816,27.94549,23.65596,24.64136,23.626,26.3304,31.18086,26.32892,21.82981,19.63499,22.59791,14.8981,28.87317,9.062025,11.52929,9.293419,9.003175,12.35114,11.90554,10.66709,8.258982,5.888162,8.27141,4.875362,11.6923,0,0,0.168856390303407,0.191698208273088,1.8377375880634,0,2.87081283423518,3.6476636320538,3.66036114537124,4.53164861110065,295.809,22.15845,18.88346,12.12667,15.34794,14.62282,13.97926,19.27532,15.66183,13.57083,13.74683,14.3265,10.02274,17.18087,18.50376,17.59262,16.96739,16.31459,19.34077,21.5432,18.498,15.0444,12.76158,15.43466,9.886731,20.28273,0,0,0,0,0,0.0571428571428571,0.942857142857143,0,0,0,0,0,0,0,0.187571592210767,0.805269186712486,0,0,0,0,0,0,0,1,0,1,0
"177955","Fresno","Fresno Westside MAD",2016,"2016-09-07",36,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",36.84708,239.555,36.84708,-120.445,36.75,239.75,0.2178698,33.3649,29.72696,26.03053,31.90042,33.61582,36.70004,34.95657,36.48923,34.22731,35.22437,26.4451,16.18775,13.5017,11.88938,11.19649,14.27271,15.82556,18.34626,16.67959,17.86251,16.57049,17.03753,11.31953,5.022519,0,0,0,0,0,0,0,0,0.220452253017649,0.220452253017649,59.1814,180.9936,19.8632,17.83758,14.83405,17.62771,17.79026,18.35378,18.27698,18.62672,17.65682,18.18684,15.12557,11.16523,23.4333,20.80817,18.61351,23.08656,24.72069,27.52315,25.81808,27.17587,25.3989,26.13095,18.88231,10.60513,0,0,0,0,0,0.25,0.305555555555556,0,0,0,0.00570777805304072,0,0,0,0.193188322839153,0.198626216370922,0,0.00143000167368612,0,0,0,0,0,1,1,0,0
"47566","SanJoaquin","San Joaquin County MVCD",2012,"2012-03-20",12,3,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",37.97795,238.7129,37.97795,-121.2871,37.75,238.75,0.2309508,13.51248,12.91199,10.62262,14.49339,18.8539,17.86463,17.39175,16.37622,15.41999,16.39599,20.65132,32.60317,1.060251,3.705267,3.899219,7.633469,3.852906,3.45247,4.920641,4.194053,-0.5699399,2.848251,6.748232,14.56523,0.200958063258979,2.16615304037713,2.80155086593349,3.55625707678123,0.106299214941764,2.19918443334096,3.76495213781445,3.90983341001275,0,4.52235667651954,47.95839,9.02967,12.45222,9.206722,6.723397,6.859919,15.001,14.41216,12.47111,12.18217,15.98993,13.54774,13.90308,18.03794,7.286363,8.308627,7.260917,11.06343,11.3534,10.65855,11.1562,10.28514,7.425024,9.62212,13.69977,23.5842,0,0,0,0,0,0.941176470588235,0.0588235294117647,0,0,0,0,0,0,0,0.293577981651376,0.67947247706422,0,0,0,0,0,0,0,0,0,1,1
"170251","Kings","Kings MAD",2016,"2016-07-26",30,7,1,"BG Sentinel",FALSE,1,"Females - Mixed","abundance",36.30556,240.2125,36.30556,-119.7875,36.25,240.25,0.06702775,40.37029,40.63485,36.91047,37.43412,36.46849,34.27515,36.99181,34.86419,28.111,33.32233,21.75292,15.17984,17.90183,23.38148,16.39003,17.39656,17.21593,15.97241,17.33124,15.78544,12.27133,15.12934,7.114662,2.901736,0,0,0,0,0,0,0,0.401527900802981,2.47966125003438,2.52021989899411,66.67383,100.2642,22.46845,17.25337,20.52044,20.03756,19.25256,18.30274,19.66057,19.07874,15.83967,18.19299,14.63826,12.27811,29.13606,32.00816,26.65025,27.41534,26.84221,25.12378,27.16153,25.32482,20.19116,24.22584,14.43379,9.040791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0
"139044","Riverside","Coachella Valley MVCD",2015,"2015-08-25",34,8,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",33.46359,243.9257,33.46359,-116.0743,33.25,243.75,0.2765704,38.55255,37.90595,36.45329,37.66161,40.46544,38.12778,38.54984,35.55795,34.81474,36.30751,25.76139,20.47879,18.56561,18.79323,17.55456,19.19064,22.3952,19.4655,20.57254,19.95879,15.54102,18.69078,9.445412,4.742825,0,0,0.409418284001716,0.409418284001716,0,0.844308682958789,1.46776789083304,2.34008162829891,0.040415230202866,2.62197438633773,44.57546,48.54817,19.98694,19.11272,18.89873,18.47097,18.07024,18.66228,17.9773,15.59916,19.27372,17.61673,16.31598,15.73597,28.55908,28.34959,27.00393,28.42613,31.43032,28.79664,29.56119,27.75837,25.17788,27.49915,17.6034,12.61081,0,0,0,0,0,0.0285714285714286,0.0285714285714286,0.664159643686693,0,0,0.045869338256809,0,0,0,0.0392100744132799,0.0197481396680023,0.296302508408814,0.0736376677763346,0,0,0,0,0,1,1,0,0
"190958","LosAngeles","Greater LA County VCD",2017,"2017-03-30",13,3,1,"Gravid trap",FALSE,1,"Females - Gravid","abundance",34.18738,241.5632,34.18738,-118.4368,34.25,241.75,0.1970108,26.17859,23.7387,20.15894,20.85239,21.49439,27.88386,22.43715,16.63845,13.77226,17.61595,21.63709,31.04769,9.075531,10.69778,9.153599,8.797862,10.33445,9.976809,8.542693,7.487281,5.65375,7.227908,9.433542,17.56515,0,0,0,0.722019825119043,2.13062550509097,0,2.5207490667655,4.82089025128606,5.43816495742917,5.89861735665364,135.0826,0.7689978,17.10306,13.04093,11.00534,12.05453,11.15994,17.90705,13.89445,9.151169,8.11851,10.38804,12.20355,13.48254,17.62706,17.21824,14.65627,14.82513,15.91442,18.93033,15.48992,12.06287,9.713004,12.42193,15.53532,24.30642,0,0,0,0,0,0.628571428571429,0.371428571428571,0,0,0,0,0,0,0,0.305531670965893,0.691602178274577,0,0,0,0,0,0,0,1,1,0,0
"268179","Riverside","Coachella Valley MVCD",2018,"2018-09-20",38,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",33.79236,243.5811,33.79236,-116.4189,33.75,243.75,0.1741309,34.52883,35.44719,36.68077,35.90159,38.11828,35.39674,36.63301,40.37834,39.00782,38.67306,30.3362,21.20523,17.34146,17.45202,18.27195,17.55057,18.39802,18.73718,19.12028,24.3606,22.23195,21.90428,13.24241,4.224992,0,0,0,0,0,0,0,0.699832285369869,1.70769773775375,1.87635533399336,0.646865,26.49856,17.18736,17.99517,18.40882,18.35102,19.72027,16.65956,17.51273,16.01774,16.77587,16.76878,17.09379,16.98023,25.93515,26.44961,27.47636,26.72608,28.25815,27.06696,27.87664,32.36947,30.61989,30.28867,21.78931,12.71511,0,0,0,0,0,0.375,0.625,0,0,0,0,0,0,0,0.452797704447633,0.529985652797704,0.0097088141269609,0,0,0,0,0,0,1,1,0,0
"155631","Fresno","Consolidated MAD",2016,"2016-05-05",18,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",36.73611,240.5344,36.73611,-119.4656,36.75,240.75,0.2160858,26.77474,29.43199,29.26085,26.07889,22.24469,26.45107,24.44609,20.2655,20.13529,21.61563,13.40829,30.42301,13.87622,10.9896,9.841562,9.918117,7.625151,8.288041,9.121119,6.016545,4.584572,6.574079,1.269156,14.15858,0,0.0744815252312254,0.0997505793493223,0.306492001303509,2.1833855921243,0,3.90067951057252,4.57492961439463,3.34374798431414,5.15203242056803,351.2344,80.64253,12.89852,18.44239,19.41929,16.16078,14.61954,18.16303,15.32497,14.24896,15.55072,15.04155,12.13913,16.26443,20.32548,20.21079,19.55121,17.9985,14.93492,17.36956,16.7836,13.14102,12.35993,14.09485,7.338723,22.2908,0,0,0,0,0.0896121586896871,0.625,0,0,0,0,0.0181926563894952,0,0,0,0.134538152610442,0.00631095811818703,0.000860215106807929,0.00372226628772191,0,0,0,0,1,1,1,1,0
