county,name,site_name,surv_year,collection_date,trap_nights,trap,trap_problem_bit,num_trap,sex,num_count,collection_type,site_code,site_latitude,site_longitude,collection_latitude,collection_longitude
Alameda,Alameda County MAD,Sycamore Grove Park,2017,5/3/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,44,37.6375,-121.771389,37.6375,-121.771389
Alameda,Alameda County MAD,Sycamore Grove Park,2017,6/6/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,8,abundance,44,37.6375,-121.771389,37.6375,-121.771389
Alameda,Alameda County MAD,Sycamore Grove Trail West,2019,4/24/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,167628,37.64306,-121.78266,37.64306,-121.78266
Alameda,Alameda County MAD,Sycamore Grove Trail West,2019,6/11/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,167628,37.64306,-121.78266,37.64306,-121.78266
Alameda,Alameda County MAD,Tassajara Creek at Emerald Glen Park,2017,4/11/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,103,37.71237,-121.87848,37.71237,-121.87848
Alameda,Alameda County MAD,Tassajara Creek at Emerald Glen Park,2017,5/4/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,103,37.71237,-121.87848,37.71237,-121.87848
Alameda,Alameda County VCSD,University Village,2011,6/14/11,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,3,37.883289,-122.30465,37.883289,-122.30465
Alameda,Alameda County VCSD,University Village,2013,5/16/13,1,Carbon dioxide baited trap,FALSE,1,Females - Unfed,1,abundance,3,37.883289,-122.30465,37.883289,-122.30465
Alameda,Alameda County MAD,Val Vista Park Community Garden,2019,6/12/19,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,953792,37.684696,-121.913376,37.684696,-121.913376
Alameda,Alameda County MAD,Vintage Square Home Depot Lot,2019,4/24/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,200034,37.70033,-121.7711,37.700988,-121.771401
Alameda,Alameda County MAD,Vulcan Pits,2020,5/27/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,6,abundance,100046,37.66261,-121.80615,37.66261,-121.80615
Alameda,Alameda County MAD,Ward Creek - CSUEB,2017,6/14/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,16,abundance,90,37.6644,-122.0562,37.6644,-122.0562
Cache,Cache Mosquito Abatement District,Benson,2019,7/23/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,6,41.780613,-111.93506,41.780613,-111.93506
Cache,Cache Mosquito Abatement District,Hyrum,2019,7/23/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20,41.629122,-111.867898,41.629122,-111.867898
Cache,Cache Mosquito Abatement District,Wellsville,2019,7/23/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,19,41.660291,-111.904899,41.660291,-111.904899
Calaveras,Calaveras County Environmental Health Department,2921 Spring Hill Dr #2,2008,8/22/08,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,4006,38.23457,-120.711622,38.23457,-120.711622
Calaveras,Calaveras County Environmental Health Department,624 Black Oak Dr,2008,6/3/08,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,6,abundance,4003,38.311305,-120.524642,38.311305,-120.524642
Calaveras,San Joaquin County MVCD,Ocpital Rd,2005,6/13/05,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,8087,38.119444,-120.944917,38.119444,-120.944917
Calaveras,San Joaquin County MVCD,Ocpital Rd,2006,5/11/06,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,8087,38.119444,-120.944917,38.119444,-120.944917
Calaveras,San Joaquin County MVCD,Ocpital Rd,2006,5/19/06,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,8087,38.119444,-120.944917,38.119444,-120.944917
Calaveras,San Joaquin County MVCD,Wallace,2006,4/27/06,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,8088,38.198084,-120.973157,38.198084,-120.973157
Calaveras,San Joaquin County MVCD,Wallace,2006,5/31/06,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,8088,38.198084,-120.973157,38.198084,-120.973157
Colusa,Lake County VCD,Snow Mt.-Summit Springs (sprng),2003,7/19/03,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,111,39.34565,-122.75278,39.34565,-122.75278
Colusa,Lake County VCD,Snow Mt.-Summit Springs (sprng),2004,6/26/04,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,111,39.34565,-122.75278,39.34565,-122.75278
Colusa,Lake County VCD,Snow Mt.-Summit Springs (sprng),2004,7/28/04,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,111,39.34565,-122.75278,39.34565,-122.75278
Colusa,Lake County VCD,Snow Mt.-Summit Springs (sprng),2004,8/28/04,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,111,39.34565,-122.75278,39.34565,-122.75278
Colusa,Lake County VCD,Snow Mt.-Summit Springs (sprng),2005,6/24/05,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,111,39.34565,-122.75278,39.34565,-122.75278
Colusa,Lake County VCD,Snow Mt.-Summit Springs (sprng),2007,5/9/07,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,111,39.34565,-122.75278,39.34565,-122.75278
Colusa,Lake County VCD,Snow Mt.-Summit Springs (trlhd),2003,7/19/03,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,112,39.348924,-122.751183,39.348924,-122.751183
Colusa,Lake County VCD,Snow Mt.-Summit Springs (trlhd),2004,6/26/04,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,8,abundance,112,39.348924,-122.751183,39.348924,-122.751183
Colusa,Lake County VCD,Snow Mt.-Summit Springs (trlhd),2004,7/28/04,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,8,abundance,112,39.348924,-122.751183,39.348924,-122.751183
Colusa,Lake County VCD,Snow Mt.-Summit Springs (trlhd),2004,8/28/04,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,112,39.348924,-122.751183,39.348924,-122.751183
ContraCosta,Contra Costa MVCD,1068 Fox Meadow Wy - EVS 0660,2010,5/18/10,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,660,37.951611,-122.034972,37.951611,-122.034972
ContraCosta,Contra Costa MVCD,1318 Arkell Dr - EVS 0676,2007,7/24/07,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,676,37.932,-122.035972,37.932,-122.035972
ContraCosta,Contra Costa MVCD,1318 Arkell Dr - EVS 0676,2016,4/26/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,676,37.932,-122.035972,37.932,-122.035972
ContraCosta,Contra Costa MVCD,1318 Arkell Dr - EVS 0676,2019,7/23/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,676,37.932,-122.035972,37.932,-122.035972
ContraCosta,Contra Costa MVCD,CCMVCD Office - EVS 99,2008,4/15/08,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,3012,38.009167,-122.037222,38.009167,-122.037222
ContraCosta,Contra Costa MVCD,CCMVCD Office - EVS 99,2011,7/7/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,3012,38.009167,-122.037222,38.009167,-122.037222
ContraCosta,Contra Costa MVCD,Discovery Bay Sewer - EVS 6,2012,5/15/12,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,8202,37.894444,-121.5875,37.894444,-121.5875
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2007,4/17/07,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2007,5/9/07,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2008,9/23/08,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2011,6/14/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2011,7/19/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2011,7/7/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2012,5/15/12,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2014,4/8/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2014,5/13/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2014,6/10/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2015,4/16/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2015,4/21/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2015,5/12/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2015,5/19/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2015,6/16/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2016,4/12/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2016,4/7/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2016,6/1/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2016,6/7/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2017,4/11/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2017,4/6/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2017,5/2/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2017,5/31/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2017,5/9/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2018,6/12/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2018,6/5/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2018,7/10/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2019,5/21/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2019,5/29/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2019,6/11/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2019,6/18/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2019,6/4/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2019,7/16/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Dorris Pl - EVS 0625,2019,7/23/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,625,37.852361,-122.021389,37.852361,-122.021389
ContraCosta,Contra Costa MVCD,Emerson Dairy - EVS 20,2007,4/17/07,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,7311,37.998611,-121.679167,37.998611,-121.679167
ContraCosta,Contra Costa MVCD,Emerson Dairy - EVS 20,2007,4/24/07,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,7311,37.998611,-121.679167,37.998611,-121.679167
ContraCosta,Contra Costa MVCD,Emerson Dairy - EVS 20,2007,4/3/07,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,7311,37.998611,-121.679167,37.998611,-121.679167
ContraCosta,Contra Costa MVCD,Emerson Dairy - EVS 20,2007,5/22/07,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,7311,37.998611,-121.679167,37.998611,-121.679167
ContraCosta,Contra Costa MVCD,Emerson Dairy - EVS 20,2007,5/9/07,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,9,abundance,7311,37.998611,-121.679167,37.998611,-121.679167
ContraCosta,Contra Costa MVCD,Emerson Dairy - EVS 20,2007,6/5/07,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,7311,37.998611,-121.679167,37.998611,-121.679167
ContraCosta,Contra Costa MVCD,Emerson Dairy - EVS 20,2015,4/16/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,7311,37.998611,-121.679167,37.998611,-121.679167
ContraCosta,Contra Costa MVCD,Emerson Dairy - EVS 20,2015,4/28/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,7311,37.998611,-121.679167,37.998611,-121.679167
ContraCosta,Contra Costa MVCD,Emerson Dairy - EVS 20,2015,5/5/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,7311,37.998611,-121.679167,37.998611,-121.679167
ContraCosta,Contra Costa MVCD,Emerson Dairy - EVS 20,2017,5/16/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,7311,37.998611,-121.679167,37.998611,-121.679167
ContraCosta,Contra Costa MVCD,Emerson Dairy - EVS 20,2017,5/23/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,7311,37.998611,-121.679167,37.998611,-121.679167
ContraCosta,Contra Costa MVCD,Emerson Dairy - EVS 20,2017,5/31/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,7311,37.998611,-121.679167,37.998611,-121.679167
ContraCosta,Contra Costa MVCD,Holland Tract Marina - EVS 10,2007,3/13/07,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,8152,37.975,-121.582222,37.975,-121.582222
ContraCosta,Contra Costa MVCD,Holland Tract Marina - EVS 10,2013,5/14/13,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,8152,37.975,-121.582222,37.975,-121.582222
ContraCosta,Contra Costa MVCD,Holland Tract West - EVS 12,2011,8/30/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,8142,38.001389,-121.621111,38.001389,-121.621111
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2016,4/12/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2016,5/17/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2017,4/18/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2017,5/16/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2017,5/2/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2017,5/9/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2017,7/6/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2018,5/15/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2018,5/8/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2019,5/21/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2019,5/29/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,10,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2019,6/11/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2019,6/25/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2019,6/4/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2020,6/4/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2020,6/9/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,ISD / Flock - EVS 93,2020,7/21/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,7402,37.996944,-121.702222,37.996944,-121.702222
ContraCosta,Contra Costa MVCD,Linda Dr - EVS 0576,2014,4/8/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,576,37.952667,-122.061278,37.952667,-122.061278
ContraCosta,Contra Costa MVCD,Martinez Yacht Club - EVS 55,2012,5/30/12,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,2102,38.025,-122.136111,38.025,-122.136111
ContraCosta,Contra Costa MVCD,McCleod Ranch - EVS 60,2010,4/14/10,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,6,abundance,1102,38.008611,-122.288611,38.008611,-122.288611
ContraCosta,Contra Costa MVCD,McCleod Ranch - EVS 60,2010,4/8/10,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,1102,38.008611,-122.288611,38.008611,-122.288611
ContraCosta,Contra Costa MVCD,McCleod Ranch - EVS 60,2010,5/4/10,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,1102,38.008611,-122.288611,38.008611,-122.288611
ContraCosta,Contra Costa MVCD,McCleod Ranch - EVS 60,2011,4/26/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,1102,38.008611,-122.288611,38.008611,-122.288611
